"place_name","place_name_ascii"
"Queaux","Queaux"
"Quéant","Queant"
"Quatzenheim","Quatzenheim"
"Bois de Quatrevaux","Bois de Quatrevaux"
"Château des Quatre Tours","Chateau des Quatre Tours"
"Château de Quatre Tours","Chateau de Quatre Tours"
"Fort des Quatre Seigneurs","Fort des Quatre Seigneurs"
"Les Quatre-Routes-du-Lot","Les Quatre-Routes-du-Lot"
"Forêt des Quatre Piliers","Foret des Quatre Piliers"
"Quatremare","Quatremare"
"Quatre-Champs","Quatre-Champs"
"Pointe des Quatre Cantons","Pointe des Quatre Cantons"
"Sommet des Quatre Bouines","Sommet des Quatre Bouines"
"Quatre","Quatre"
"Quasquara","Quasquara"
"Quartier-Neuf","Quartier-Neuf"
"Bois du Quartier","Bois du Quartier"
"Quartes","Quartes"
"Bois du Quarteron","Bois du Quarteron"
"Quarré-les-Tombes","Quarre-les-Tombes"
"Quarouble","Quarouble"
"Punta Quarcioqua","Punta Quarcioqua"
"Quarcioli","Quarcioli"
"Pointe de Quarcio Grosso","Pointe de Quarcio Grosso"
"Punta al Quarcio","Punta al Quarcio"
"Quarante","Quarante"
"Quantilly","Quantilly"
"Quaix-en-Chartreuse","Quaix-en-Chartreuse"
"Quain","Quain"
"Quaëdypre","Quaedypre"
"Pys","Pys"
"Département des Pyrénées-Orientales","Departement des Pyrenees-Orientales"
"Parc National des Pyrénées Occidentales","Parc National des Pyrenees Occidentales"
"Département des Pyrénées-Atlantiques","Departement des Pyrenees-Atlantiques"
"Pyramide de Serre","Pyramide de Serre"
"Pic de la Pyramide","Pic de la Pyramide"
"Pyfara","Pyfara"
"Py","Py"
"Puzieux","Puzieux"
"Puzieux","Puzieux"
"Puzeaux","Puzeaux"
"Puyvert","Puyvert"
"Château de Puy Verday","Chateau de Puy Verday"
"Puyvendran","Puyvendran"
"Puy-Varin","Puy-Varin"
"Puyvalador","Puyvalador"
"Puyssibot","Puyssibot"
"Puysserampion","Puysserampion"
"Puysségur","Puyssegur"
"Puységur","Puysegur"
"Puy-Sanières","Puy-Sanieres"
"Puy-Saint-Vincent","Puy-Saint-Vincent"
"Puy-Saint-Pierre","Puy-Saint-Pierre"
"Puy-Saint-Martin","Puy-Saint-Martin"
"Puy-Saint-Gulmier","Puy-Saint-Gulmier"
"Puy-Saint-Eusèbe","Puy-Saint-Eusebe"
"Puy-Saint-André","Puy-Saint-Andre"
"Puys","Puys"
"Puyrolland","Puyrolland"
"Puy Rigault","Puy Rigault"
"Puyricard","Puyricard"
"Puy Reygeau","Puy Reygeau"
"Puyrenier","Puyrenier"
"Puyréaux","Puyreaux"
"Puy-Raynaud","Puy-Raynaud"
"Puyravaux","Puyravaux"
"Puyravault","Puyravault"
"Puyravault","Puyravault"
"Puyponchet","Puyponchet"
"Puypinet","Puypinet"
"Puyperat","Puyperat"
"Puypensou","Puypensou"
"Puyoô","Puyoo"
"Puyol-Cazalet","Puyol-Cazalet"
"Puynormand","Puynormand"
"Puymoyen","Puymoyen"
"Puymory","Puymory"
"Col de Puymorens","Col de Puymorens"
"Puymoreau","Puymoreau"
"Puymirol","Puymirol"
"Puymiclan","Puymiclan"
"Puyméras","Puymeras"
"Puymèges","Puymeges"
"Puymède","Puymede"
"Puymaurin","Puymaurin"
"Puy Martin","Puy Martin"
"Puy-Manteau","Puy-Manteau"
"Puymangou","Puymangou"
"Puy-Malsignat","Puy-Malsignat"
"Puy-Maladroit","Puy-Maladroit"
"Puyloubier","Puyloubier"
"Puyloubard","Puyloubard"
"Puy-Lonchard","Puy-Lonchard"
"Puylignon","Puylignon"
"Puy-l’Évêque","Puy-l'Eveque"
"Puy-Lavèze","Puy-Laveze"
"Château de Puy Lavaysse","Chateau de Puy Lavaysse"
"Puylausic","Puylausic"
"Puylaurens","Puylaurens"
"Puylaroque","Puylaroque"
"Puy-la-Mouche","Puy-la-Mouche"
"Puy-la-Laude","Puy-la-Laude"
"Puylagarde","Puylagarde"
"Puy-la-Brune","Puy-la-Brune"
"Puy-Judeau","Puy-Judeau"
"Puyjourdes","Puyjourdes"
"Puyjoubert","Puyjoubert"
"Puy Jalon","Puy Jalon"
"Puihardy","Puihardy"
"Puyhardy","Puyhardy"
"Puyhabilier","Puyhabilier"
"Puy-Guillaume","Puy-Guillaume"
"Puyguilhem","Puyguilhem"
"Puygros","Puygros"
"Puy-Grimaud","Puy-Grimaud"
"Puygouzon","Puygouzon"
"Puygiron","Puygiron"
"Puygastier","Puygastier"
"Puygaillard-de-Quercy","Puygaillard-de-Quercy"
"Puygaillard-de-Lomagne","Puygaillard-de-Lomagne"
"Puy Freyssinet","Puy Freyssinet"
"Puyfebert","Puyfebert"
"Puy du Sapt","Puy du Sapt"
"Puyduris","Puyduris"
"Puy-du-Lac","Puy-du-Lac"
"Puy-du-Fou","Puy-du-Fou"
"Puy-de-Versac","Puy-de-Versac"
"Puy de Siorac","Puy de Siorac"
"Puy-de-Serre","Puy-de-Serre"
"Puy de Noix","Puy de Noix"
"Puy del Claux","Puy del Claux"
"Puy-de-Fourches","Puy-de-Fourches"
"Département du Puy-de-Dôme","Departement du Puy-de-Dome"
"Puy de Corn","Puy de Corn"
"Forêt de Puydarrieux","Foret de Puydarrieux"
"Puydarrieux","Puydarrieux"
"Puy-d’Arnac","Puy-d'Arnac"
"Puydaniel","Puydaniel"
"Puy Cuberte","Puy Cuberte"
"Puycornet","Puycornet"
"Puy Clavel","Puy Clavel"
"Puy Clavaud","Puy Clavaud"
"Bois de Puycheny","Bois de Puycheny"
"Puy Cheny","Puy Cheny"
"Puy Chany","Puy Chany"
"Puy Chalvin","Puy Chalvin"
"Puycelsi","Puycelsi"
"Puycatelin","Puycatelin"
"Puycasquier","Puycasquier"
"Puy Calvel","Puy Calvel"
"Puycalvel","Puycalvel"
"Puybrun","Puybrun"
"Puy Bourau","Puy Bourau"
"Puybouchey","Puybouchey"
"Puy Blanc","Puy Blanc"
"Puy Blanc","Puy Blanc"
"Puybelliard","Puybelliard"
"Puybegon","Puybegon"
"Puybaronneau","Puybaronneau"
"Puybarban","Puybarban"
"Puy-Aumont","Puy-Aumont"
"Puy Aillaud","Puy Aillaud"
"Puyagu","Puyagu"
"Tête du Puy","Tete du Puy"
"Montagne du Puy","Montagne du Puy"
"Bois du Puy","Bois du Puy"
"Arrondissement du Puy","Arrondissement du Puy"
"Puy","Puy"
"Puxieux","Puxieux"
"Puxe","Puxe"
"Forêt de Puvenelle","Foret de Puvenelle"
"Puttigny","Puttigny"
"Putteville","Putteville"
"Puttelange-lès-Thionville","Puttelange-les-Thionville"
"Puttelange-aux-Lacs","Puttelange-aux-Lacs"
"Putot-en-Bessin","Putot-en-Bessin"
"Putot-en-Auge","Putot-en-Auge"
"Puthier","Puthier"
"Puteville","Puteville"
"Bois de Pute-Bête","Bois de Pute-Bete"
"Puteaux","Puteaux"
"Puteau","Puteau"
"Putanges-Pont-Écrepin","Putanges-Pont-Ecrepin"
"Pusy-et-Épenoux","Pusy-et-Epenoux"
"Pussy","Pussy"
"Pussou","Pussou"
"Pussigny","Pussigny"
"Pussay","Pussay"
"Pussac","Pussac"
"Pusini","Pusini"
"Pusignieu","Pusignieu"
"Pusignan","Pusignan"
"Pusey","Pusey"
"Puridier","Puridier"
"Purgerot","Purgerot"
"Purettoni","Purettoni"
"Pure","Pure"
"Étang Purais","Etang Purais"
"Pupillin","Pupillin"
"Pupidon","Pupidon"
"Pic près de Puntussan","Pic pres de Puntussan"
"Puntous","Puntous"
"Punticciole","Punticciole"
"Forêt de Punteniello","Foret de Punteniello"
"Punerot","Punerot"
"Punchy","Punchy"
"Puncho","Puncho"
"Pulversheim","Pulversheim"
"Pulvérières","Pulverieres"
"Pulois","Pulois"
"Pulnoy","Pulnoy"
"Pulney","Pulney"
"Bois de Pully","Bois de Pully"
"Pulligny","Pulligny"
"Pullay","Pullay"
"Puligny-Montrachet","Puligny-Montrachet"
"Pointe de la Pulante","Pointe de la Pulante"
"Pujols-sur-Ciron","Pujols-sur-Ciron"
"Pujols","Pujols"
"Pujols","Pujols"
"Pujo-le-Plan","Pujo-le-Plan"
"Pujo","Pujo"
"Pujaut","Pujaut"
"Pujaudran","Pujaudran"
"Turó Pujamil","Turo Pujamil"
"Forêt de Puivert","Foret de Puivert"
"Puivert","Puivert"
"Puits-Martin","Puits-Martin"
"Puits-la-Vallée","Puits-la-Vallee"
"Puits-Jolly","Puits-Jolly"
"Puits-Froux","Puits-Froux"
"Puits-et-Nuisement","Puits-et-Nuisement"
"Puits de Maux","Puits de Maux"
"Puits d’Edme","Puits d'Edme"
"Puits-de-Courson","Puits-de-Courson"
"Bastide du Puits de Campagne","Bastide du Puits de Campagne"
"Puits-de-Bon","Puits-de-Bon"
"Étang du Puits","Etang du Puits"
"Puits","Puits"
"Puits","Puits"
"Puitraud","Puitraud"
"Puissochet","Puissochet"
"Puisserguier","Puisserguier"
"Puisseguin","Puisseguin"
"Puisséger","Puisseger"
"Puissalicon","Puissalicon"
"Puisieux-et-Clanlieu","Puisieux-et-Clanlieu"
"Puisieux","Puisieux"
"Puisieux","Puisieux"
"Puisieulx","Puisieulx"
"Puiseux-Pontoise","Puiseux-Pontoise"
"Puiseux-le-Hauberger","Puiseux-le-Hauberger"
"Puiseux-en-Retz","Puiseux-en-Retz"
"Puiseux-en-France","Puiseux-en-France"
"Puiseux-en-Bray","Puiseux-en-Bray"
"Puiseux","Puiseux"
"Puiseux","Puiseux"
"Puisenval","Puisenval"
"Puiselet-le-Marais","Puiselet-le-Marais"
"Puiselet","Puiselet"
"Puiselet","Puiselet"
"Puiseaux","Puiseaux"
"Puiseaux","Puiseaux"
"Puiseaux","Puiseaux"
"Puiseaux","Puiseaux"
"Puiseau","Puiseau"
"Puisaye","Puisaye"
"Puiraud","Puiraud"
"Puimoisson","Puimoisson"
"Puimisson","Puimisson"
"Torrent de Puimichel","Torrent de Puimichel"
"Puimichel","Puimichel"
"Puimenier","Puimenier"
"Puilly-et-Charbeaux","Puilly-et-Charbeaux"
"Puilboreau","Puilboreau"
"Puilaurens","Puilaurens"
"Puilacher","Puilacher"
"Château de Puiguillon","Chateau de Puiguillon"
"Puigmal","Puigmal"
"Puicheric","Puicheric"
"Pugny-Chatenod","Pugny-Chatenod"
"Pugny","Pugny"
"Pugnier","Pugnier"
"Pugnac","Pugnac"
"Puginier","Puginier"
"Pugieu","Pugieu"
"Pugey","Pugey"
"Puget-Ville","Puget-Ville"
"Puget-Théniers","Puget-Theniers"
"Puget-sur-Argens","Puget-sur-Argens"
"Puget-Rostang","Puget-Rostang"
"Mont Puget","Mont Puget"
"Puget","Puget"
"Puézac","Puezac"
"Puessans","Puessans"
"Puerthe","Puerthe"
"Puellemontier","Puellemontier"
"Puechredon","Puechredon"
"Puéchoursi","Puechoursi"
"Puéchabon","Puechabon"
"Puech","Puech"
"Pude","Pude"
"Puchevillers","Puchevillers"
"Puchesse","Puchesse"
"Puch-d’Agenais","Puch-d'Agenais"
"Puchay","Puchay"
"Puchard","Puchard"
"Puceul","Puceul"
"Publy","Publy"
"Publier","Publier"
"Puberg","Puberg"
"Pryé","Prye"
"Pruzilly","Pruzilly"
"Prusy","Prusy"
"Prusly-sur-Ource","Prusly-sur-Ource"
"Prunoy","Prunoy"
"Mont al Pruno","Mont al Pruno"
"Mont Pruno","Mont Pruno"
"Col de Pruno","Col de Pruno"
"Pruno","Pruno"
"Pruno","Pruno"
"Prunitaccio","Prunitaccio"
"Bois des Pruniers","Bois des Pruniers"
"Pruniers-en-Sologne","Pruniers-en-Sologne"
"Pruniers","Pruniers"
"Prunières","Prunieres"
"Prunières","Prunieres"
"Prunières","Prunieres"
"Prunière","Pruniere"
"Bois Prunier","Bois Prunier"
"Pointe Prunicciosa","Pointe Prunicciosa"
"Prunget","Prunget"
"Pruneville","Pruneville"
"Prunevaux","Prunevaux"
"Prunet-et-Belpuig","Prunet-et-Belpuig"
"Prunete","Prunete"
"Prunet","Prunet"
"Prunet","Prunet"
"Prunet","Prunet"
"Prunet","Prunet"
"Prunet","Prunet"
"Prunelli-di-Fiumorbo","Prunelli-di-Fiumorbo"
"Prunelli-di-Casacconi","Prunelli-di-Casacconi"
"Col de Prunelli","Col de Prunelli"
"Le Prunelli","Le Prunelli"
"Prunelles","Prunelles"
"Prunay-sur-Essonne","Prunay-sur-Essonne"
"Prunay-en-Yvelines","Prunay-en-Yvelines"
"Prunay-le-Temple","Prunay-le-Temple"
"Prunay-le-Gillon","Prunay-le-Gillon"
"Prunay-Cassereau","Prunay-Cassereau"
"Prunay-Belleville","Prunay-Belleville"
"Forêt de Prunay","Foret de Prunay"
"Prunay","Prunay"
"Prun","Prun"
"Prumet","Prumet"
"Pruines","Pruines"
"Pruillé-l’Éguillé","Pruille-l'Eguille"
"Pruillé-le-Chétif","Pruille-le-Chetif"
"Pruillé","Pruille"
"Bois de Prugny","Bois de Prugny"
"Prugny","Prugny"
"Ruisseau les Prugnes","Ruisseau les Prugnes"
"Prugne","Prugne"
"Prugnanes","Prugnanes"
"Pruges","Pruges"
"Prud’homme","Prud'homme"
"Prudhomat","Prudhomat"
"Prudemanche","Prudemanche"
"Prucinasca","Prucinasca"
"Proyart","Proyart"
"Étang de la Provostière","Etang de la Provostiere"
"Proviseux-et-Plesnoy","Proviseux-et-Plesnoy"
"Arrondissement de Provins","Arrondissement de Provins"
"Provins","Provins"
"Provin","Provin"
"Proville","Proville"
"Proveysieux","Proveysieux"
"Proverville","Proverville"
"Provency","Provency"
"Provenchères-sur-Meuse","Provencheres-sur-Meuse"
"Provenchères-sur-Marne","Provencheres-sur-Marne"
"Provenchères-sur-Fave","Provencheres-sur-Fave"
"Provenchères-lès-Darney","Provencheres-les-Darney"
"Bois de la Provenchère","Bois de la Provenchere"
"Provenchère","Provenchere"
"Provenchère","Provenchere"
"Provenchère","Provenchere"
"Provence-Alpes-Côte-d’Azur","Provence-Alpes-Cote-d'Azur"
"Provence-Alpes-Côte d'Azur","Provence-Alpes-Cote d'Azur"
"Provence","Provence"
"Port Provençal","Port Provencal"
"Provement","Provement"
"Prouzel","Prouzel"
"Prouzayrol","Prouzayrol"
"Prouvy","Prouvy"
"Prouville","Prouville"
"Prouville","Prouville"
"Prouvais","Prouvais"
"Proussy","Proussy"
"Prouray","Prouray"
"Proupiary","Proupiary"
"Proulieu","Proulieu"
"Prouilly","Prouilly"
"Prouilhac","Prouilhac"
"Prouais","Prouais"
"Prost","Prost"
"Prosnes","Prosnes"
"Ruisseau la Prosne","Ruisseau la Prosne"
"Sommet du Prorel","Sommet du Prorel"
"Propriano","Propriano"
"Propières","Propieres"
"Propiac","Propiac"
"Pronville","Pronville"
"Pronleroy","Pronleroy"
"Prondines","Prondines"
"Prompsat","Prompsat"
"Promilhanes","Promilhanes"
"Proméry","Promery"
"Projan","Projan"
"Proix","Proix"
"Proisy","Proisy"
"Proissans","Proissans"
"Prodelles","Prodelles"
"Prizy","Prizy"
"Étang de Priziac","Etang de Priziac"
"Priziac","Priziac"
"Prix-lès-Mézières","Prix-les-Mezieres"
"Prix","Prix"
"Prix","Prix"
"Privezac","Privezac"
"Privez","Privez"
"Privassière","Privassiere"
"Arrondissement de Privas","Arrondissement de Privas"
"Privas","Privas"
"Prissey","Prissey"
"Prissé","Prisse"
"Prissé-la-Charrière","Prisse-la-Charriere"
"Prissac","Prissac"
"Bois des Prises","Bois des Prises"
"Prisches","Prisches"
"Prisces","Prisces"
"Coll del Priorat","Coll del Priorat"
"Prinvaux","Prinvaux"
"Printzheim","Printzheim"
"Prinsuéjols","Prinsuejols"
"Prinquiau","Prinquiau"
"Pringy","Pringy"
"Pringy","Pringy"
"Pringy","Pringy"
"Prin-Deyrançon","Prin-Deyrancon"
"Étang de Princey","Etang de Princey"
"Montagne des Princes","Montagne des Princes"
"Forêt de Princé","Foret de Prince"
"Princé","Prince"
"Prinçay","Princay"
"Prinçay","Princay"
"Primelles","Primelles"
"Primelin","Primelin"
"Pointe de Primel","Pointe de Primel"
"Primat","Primat"
"Primarette","Primarette"
"Prigonrieux","Prigonrieux"
"Prigny","Prigny"
"Bois de Prignonet","Bois de Prignonet"
"Prignac-et-Marcamps","Prignac-et-Marcamps"
"Prignac-en-Médoc","Prignac-en-Medoc"
"Priez","Priez"
"Priez","Priez"
"Priez","Priez"
"Le Bois Prieurs","Le Bois Prieurs"
"Forêt du Prieuré","Foret du Prieure"
"Priche","Priche"
"Bois de Priay","Bois de Priay"
"Priay","Priay"
"Priaires","Priaires"
"Prez-sur-Marne","Prez-sur-Marne"
"Prez-sous-Lafauche","Prez-sous-Lafauche"
"Prez","Prez"
"Preyssac-d’Excideuil","Preyssac-d'Excideuil"
"Preyssac-d’Agonac","Preyssac-d'Agonac"
"Preyssac","Preyssac"
"Prey","Prey"
"Prey","Prey"
"Étang du Prévôt","Etang du Prevot"
"Étang du Prévost","Etang du Prevost"
"Prévocourt","Prevocourt"
"Prévinquières","Previnquieres"
"Prévillers","Previllers"
"Prévières","Previeres"
"Preveysieu","Preveysieu"
"Prévessin-Moëns","Prevessin-Moens"
"Préveranges","Preveranges"
"Prevent","Prevent"
"Prévenchères","Prevencheres"
"Prévenchères","Prevencheres"
"Prévelles","Prevelles"
"Prévant","Prevant"
"Préval","Preval"
"Preux-au-Sart","Preux-au-Sart"
"Preux-au-Bois","Preux-au-Bois"
"Preutin-Higny","Preutin-Higny"
"Preuseville","Preuseville"
"Preuschdorf","Preuschdorf"
"Preures","Preures"
"Preuilly-sur-Claise","Preuilly-sur-Claise"
"Preuilly-la-Ville","Preuilly-la-Ville"
"Forêt de Preuilly","Foret de Preuilly"
"Preuilly","Preuilly"
"Preuilly","Preuilly"
"Ruisseau de la Preuille","Ruisseau de la Preuille"
"Pretz-en-Argonne","Pretz-en-Argonne"
"Préty","Prety"
"Prêtreville","Pretreville"
"Écueil du Prêtre","Ecueil du Pretre"
"Prétot-Vicquemare","Pretot-Vicquemare"
"Prétot-Sainte-Suzanne","Pretot-Sainte-Suzanne"
"Puy de Prétio","Puy de Pretio"
"Pretin","Pretin"
"Précieux","Precieux"
"Pressy-sous-Dondin","Pressy-sous-Dondin"
"Pressy","Pressy"
"Pressur","Pressur"
"Pressoir-Prompt","Pressoir-Prompt"
"Pressoire","Pressoire"
"Bois du Pressoir","Bois du Pressoir"
"Pressoir","Pressoir"
"Pressins","Pressins"
"Pressigny-les-Pins","Pressigny-les-Pins"
"Pressigny","Pressigny"
"Pressigny","Pressigny"
"Pressignac","Pressignac"
"Pressignac-Vicq","Pressignac-Vicq"
"Pressieu","Pressieu"
"Pressiat","Pressiat"
"Lac des Prés Soubeyrand","Lac des Pres Soubeyrand"
"Pressant","Pressant"
"Pressagny-l'Orgueilleux","Pressagny-l'Orgueilleux"
"Pressagny-le-Val","Pressagny-le-Val"
"Château de Pressac","Chateau de Pressac"
"Pressac","Pressac"
"Presnoy","Presnoy"
"Col des Prés Nouveaux","Col des Pres Nouveaux"
"Presly","Presly"
"Presles-et-Thierny","Presles-et-Thierny"
"Presles-et-Boves","Presles-et-Boves"
"Presles-en-Brie","Presles-en-Brie"
"Rochers de Presles","Rochers de Presles"
"Presles","Presles"
"Presles","Presles"
"Presles","Presles"
"Presle","Presle"
"Presle","Presle"
"Presle","Presle"
"Presle","Presle"
"Présilly","Presilly"
"Présilly","Presilly"
"Présilly","Presilly"
"Préserville","Preserville"
"Présentevillers","Presentevillers"
"Préseau","Preseau"
"Bois du Prés du But","Bois du Pres du But"
"Prés des Moulins","Pres des Moulins"
"Col des Prés de Fromage","Col des Pres de Fromage"
"Ruisseau de Pré Saudrenne","Ruisseau de Pre Saudrenne"
"Pré-Saint-Martin","Pre-Saint-Martin"
"Pré-Saint-Évroult","Pre-Saint-Evroult"
"Présailles","Presailles"
"Rocher des Prés","Rocher des Pres"
"Pré Rond","Pre Rond"
"Ruisseau le Prepson","Ruisseau le Prepson"
"Roche de Prépoulain","Roche de Prepoulain"
"Prépotin","Prepotin"
"Préporché","Preporche"
"Pré Plan","Pre Plan"
"Prépinson","Prepinson"
"Pré Picault","Pre Picault"
"Prény","Preny"
"Chalets de Prentiq","Chalets de Prentiq"
"Forêt de Prénovel","Foret de Prenovel"
"Prénovel","Prenovel"
"Prénouvellon","Prenouvellon"
"Prenois","Prenois"
"Prengourven","Prengourven"
"Crête de Prénetz","Crete de Prenetz"
"Préneron","Preneron"
"Mont Preneley","Mont Preneley"
"Prenède","Prenede"
"Prendeignes","Prendeignes"
"Prenay","Prenay"
"Prénatier","Prenatier"
"Bois de Prémoux","Bois de Premoux"
"Prémontré","Premontre"
"Prémont","Premont"
"Prémont","Premont"
"Prémont","Premont"
"Forêt Domaniale de Prémol","Foret Domaniale de Premol"
"Prémillieu","Premillieu"
"Prémilhat","Premilhat"
"Prémierfait","Premierfait"
"Premières","Premieres"
"Lac Premier","Lac Premier"
"Prémian","Premian"
"Prémeyzel","Premeyzel"
"Prémesques","Premesques"
"Prémery","Premery"
"Premeaux-Prissey","Premeaux-Prissey"
"Prémanon","Premanon"
"Pré Mançais","Pre Mancais"
"Sommet de Prelles","Sommet de Prelles"
"Col de Prelles","Col de Prelles"
"Prelles","Prelles"
"Prélion","Prelion"
"Prêle","Prele"
"Pré-Lavaux","Pre-Lavaux"
"Preixan","Preixan"
"Preigney","Preigney"
"Preignan","Preignan"
"Preignac","Preignac"
"Preiche","Preiche"
"Forêt Domaniale de Préhy","Foret Domaniale de Prehy"
"Bois de Préhy","Bois de Prehy"
"Préhy","Prehy"
"Préhédré","Prehedre"
"Préhaut","Prehaut"
"Préguillac","Preguillac"
"Prégoux","Pregoux"
"Pré Godot","Pre Godot"
"Prégilbert","Pregilbert"
"Prégelan","Pregelan"
"Préfoure","Prefoure"
"Préfoure","Prefoure"
"Préfontaines","Prefontaines"
"Préfailles","Prefailles"
"Pré-en-Pail","Pre-en-Pail"
"Ruisseau la Prée","Ruisseau la Pree"
"Col de Pré du Tour","Col de Pre du Tour"
"Pré de Mians","Pre de Mians"
"Prédefin","Predefin"
"Col de Pré d’Agnello","Col de Pre d'Agnello"
"Précy-sur-Vrin","Precy-sur-Vrin"
"Précy-sur-Oise","Precy-sur-Oise"
"Précy-sur-Marne","Precy-sur-Marne"
"Précy-sous-Thil","Precy-sous-Thil"
"Précy-Saint-Martin","Precy-Saint-Martin"
"Précy-Notre-Dame","Precy-Notre-Dame"
"Précy-le-Sec","Precy-le-Sec"
"Précy-le Moult","Precy-le Moult"
"Précy","Precy"
"Précorbin","Precorbin"
"Préconil","Preconil"
"Préconil","Preconil"
"Precoggio","Precoggio"
"Précilly","Precilly"
"Précilhon","Precilhon"
"Précigné","Precigne"
"Préchonnet","Prechonnet"
"Précherel","Precherel"
"Pré Chauvin","Pre Chauvin"
"Précharaux","Precharaux"
"Pré Chapelot","Pre Chapelot"
"Préchac-sur-Adour","Prechac-sur-Adour"
"Préchacq-Navarrenx","Prechacq-Navarrenx"
"Préchacq-Josbaig","Prechacq-Josbaig"
"Préchacq-les-Bains","Prechacq-les-Bains"
"Préchac","Prechac"
"Préchac","Prechac"
"Préchac","Prechac"
"Précey","Precey"
"Prebrout","Prebrout"
"Prébois","Prebois"
"Préblaine","Preblaine"
"Canal de Pré à Vin","Canal de Pre a Vin"
"Bras du Pré-aux-Loups","Bras du Pre-aux-Loups"
"Préaux-Bocage","Preaux-Bocage"
"Forêt de Préaux","Foret de Preaux"
"Préaux","Preaux"
"Préaux-Saint-Sébastien","Preaux-Saint-Sebastien"
"Préaux-du-Perche","Preaux-du-Perche"
"Préaux","Preaux"
"Préaux","Preaux"
"Préaux","Preaux"
"Préaux","Preaux"
"Préaux","Preaux"
"Col du Pré","Col du Pre"
"Bois de Pré","Bois de Pre"
"Praz-sur-Arly","Praz-sur-Arly"
"Praz","Praz"
"Prayssas","Prayssas"
"Prayssac","Prayssac"
"Prayssac","Prayssac"
"Forêt de Prayols","Foret de Prayols"
"Prayols","Prayols"
"Col du Prayet","Col du Prayet"
"Praye","Praye"
"Pray","Pray"
"Praveyral","Praveyral"
"Pravel","Pravel"
"Prauthoy","Prauthoy"
"Prault","Prault"
"Praucourt","Praucourt"
"Pratz","Pratz"
"Pratz","Pratz"
"Pratviel","Pratviel"
"Prats-Haut","Prats-Haut"
"Prats-du-Périgord","Prats-du-Perigord"
"Prats-de-Sournia","Prats-de-Sournia"
"Prats de Molló","Prats de Mollo"
"Prats-de-Carlux","Prats-de-Carlux"
"Pic de Prats de Bassibés","Pic de Prats de Bassibes"
"Prats-Bas","Prats-Bas"
"Prato","Prato"
"Prato-di-Giovellina","Prato-di-Giovellina"
"Prat-Mérien","Prat-Merien"
"Prati","Prati"
"Prateugan","Prateugan"
"Prat-Bonrepaux","Prat-Bonrepaux"
"Prat-Bourdin","Prat-Bourdin"
"Pointe Pratarella","Pointe Pratarella"
"Prat-an-Ras","Prat-an-Ras"
"Montagne du Prat","Montagne du Prat"
"Dent de la Prat","Dent de la Prat"
"Prat","Prat"
"Prasville","Prasville"
"Prassinet","Prassinet"
"Ruisseau du Praslin","Ruisseau du Praslin"
"Bois de Praslin","Bois de Praslin"
"Praslin","Praslin"
"Praslay","Praslay"
"Praslay","Praslay"
"Prareboul","Prareboul"
"Praranger","Praranger"
"Prapic","Prapic"
"Tête de Praorzel","Tete de Praorzel"
"Praoli","Praoli"
"Pranzac","Pranzac"
"Prantignac","Prantignac"
"Pranoix","Pranoix"
"Bois de Prannes","Bois de Prannes"
"Pranles","Pranles"
"Prangey","Prangey"
"Bois de Prange","Bois de Prange"
"Pranchère","Pranchere"
"Pranal","Pranal"
"Pramy","Pramy"
"Pramol","Pramol"
"Pramélier","Pramelier"
"Pointe de Pramecou","Pointe de Pramecou"
"Dôme de Pramecou","Dome de Pramecou"
"Pra-Loup","Pra-Loup"
"Pralong","Pralong"
"Pralong","Pralong"
"Prâlon","Pralon"
"Pralognan-la-Vanoise","Pralognan-la-Vanoise"
"Prallac","Prallac"
"Pralhac","Pralhac"
"Pointe de Praler","Pointe de Praler"
"Prairay","Prairay"
"Aiguille de Prainan","Aiguille de Prainan"
"Prailles","Prailles"
"Étang de Praille","Etang de Praille"
"Prahecq","Prahecq"
"Prahas","Prahas"
"Praguillen","Praguillen"
"Pragondran","Pragondran"
"Prafauchier","Prafauchier"
